elevation,slope,waterDistance,vegetationCoverage,rainfall,duration,rockType,landslide,debris_flow,barrier_lake,torrential_flood,water_logging
43.6,33.8,40,4,86,11.6,1,1,1,1,0,1
40.5,34.5,95,9,100,36.7,1,1,1,1,0,1
19.6,39.6,57,13,60,13,1,1,1,0,1,1
10,44,30,26,58,19,1,1,1,1,1,1
35.1,36.6,82,5,86,34.8,1,1,1,0,0,1
1893,40.8,185,5,32,6,1,1,0,1,0,0
23.4,33.6,52,0,56,31.7,1,1,1,0,1,1
38.9,40.1,95,14,65,44,1,1,0,0,0,0
36.8,43.5,69,7,76,16.7,1,1,0,0,0,0
25.8,42.3,54,18,77,15.6,1,1,1,0,0,1
30.3,41,54,8,36,20.5,1,1,0,1,0,0
33,28.3,40,9,92,28.6,1,1,1,0,0,1
38,43.9,30,3,91,20.4,1,1,1,1,0,1
34.3,31.8,43,10,58,6.9,1,1,1,1,0,1
24.2,39.1,30,10,41,17.8,1,1,1,0,1,1
41.3,25.2,73,3,61,28.6,1,1,1,1,0,1
30.2,44.8,70,27,39,24.3,1,1,1,0,0,1
617,25.5,7,25,45,1,1,1,1,1,1,1
957,37.6,280,8,31,4,1,1,1,1,1,1
39.8,36.6,40,17,45,31.8,1,1,1,1,1,1
2321,30.7,236,9,63,6,1,1,1,1,0,1
25.8,37.9,94,12,65,22.7,1,1,0,0,0,0
20.2,34.2,40,14,83,52,1,1,1,1,0,1
41.6,32.6,77,27,55,28.3,1,1,0,1,0,0
21.7,34.3,34,16,76,28,1,1,1,1,1,1
32.5,32.6,88,20,91,30.8,1,1,0,0,0,0
2086,43,157,0,31,3,1,1,0,0,1,0
35.5,28.4,93,19,35,15.3,1,1,1,1,0,1
31.8,43.6,50,22,58,30,1,1,0,0,1,0
33.2,32.9,76,18,66,40,1,1,0,0,0,0
47.2,30,41,2,70,11.6,1,1,1,0,0,1
11.6,38.3,41,14,82,11.6,1,1,0,0,1,0
18.9,33.2,34,11,81,25.8,1,1,0,0,0,0
34.4,43.9,40,15,82,33.3,1,1,1,0,0,1
26,29.7,61,21,93,36.8,1,1,1,0,0,1
2326,31.7,200,20,71,1,1,1,1,1,0,1
39.2,36.4,77,7,41,19,1,1,1,1,0,1
32,27.9,40,13,82,28.4,1,1,0,0,0,0
25.7,44.9,40,17,46,30,1,1,1,1,0,1
36.4,31.5,43,2,67,6.6,1,1,0,0,0,0
15.2,34.2,40,20,66,22,1,1,0,0,0,0
26.4,28,30,6,31,9.3,1,1,0,0,0,0
32.6,44.3,62,6,30,26.3,1,1,1,1,0,1
23.8,34.6,33,21,89,12.6,1,1,1,1,0,1
28.8,36.6,77,18,83,31.7,1,1,1,1,0,1
37.4,35.6,87,18,48,15.4,1,1,1,1,0,1
1424,32,140,9,92,2,1,1,1,1,0,1
19.8,41.8,56,20,53,37.6,1,1,1,1,1,1
35.8,27.3,95,23,64,19.3,1,1,1,0,0,1
39.4,39.1,30,3,94,18.9,1,1,0,0,0,0
1844,35.8,564,27,71,3,1,1,0,1,1,1
833,29.6,250,22,58,4,1,1,0,1,0,0
37.8,41,94,21,92,5.4,1,1,1,0,0,1
1149,42.8,226,0,64,5,1,1,0,1,1,0
45.8,30.5,74,27,37,24.8,1,1,1,0,0,1
1636,32,279,2,96,3,1,1,1,1,1,1
29.4,35.6,95,16,90,17.5,1,1,1,1,0,1
41.5,44.3,89,10,91,20.7,1,1,1,0,0,1
36.3,32.7,77,7,80,7.4,1,1,1,1,0,1
23.5,32.2,80,27,92,15.7,1,1,1,0,0,1
28.4,31.6,40,7,79,12.2,1,1,0,0,0,0
31.5,26.7,82,9,77,24.5,1,1,1,0,0,1
15.9,31.7,30,23,34,25.2,1,1,1,0,1,1
40.2,25.3,76,28,80,25,1,1,0,0,0,0
35.7,35.3,56,25,53,36.4,1,1,1,0,0,1
1591,38.8,97,19,61,6,1,1,1,0,0,1
35.1,27,40,6,72,12.6,1,1,1,0,0,1
13.1,42,75,12,75,30,1,1,1,1,0,1
44.5,28.8,74,3,47,28.8,2,1,0,0,0,0
28.9,38.2,40,12,56,16.7,2,1,1,1,0,1
23.6,32.6,30,16,35,12.3,2,1,0,0,0,0
17.2,33,50,4,91,20,2,1,0,0,0,0
10,43.4,30,30,52,10.5,2,1,0,0,0,0
41.9,25.4,49,27,96,17.1,2,1,1,1,0,1
11.9,28.6,30,21,65,7.7,2,1,1,1,0,1
50,25.9,40,3,30,26.7,2,1,1,1,0,1
1165,31.4,460,4,49,4,2,1,1,1,1,1
1731,33.2,7,6,68,6,2,1,1,1,0,1
25.4,43,40,20,76,8.8,2,1,1,1,1,1
894,25.4,393,8,64,5,2,1,1,0,1,1
37.4,43.8,54,25,96,17.4,2,1,1,0,0,1
33.5,29.4,71,12,35,22.6,2,1,0,0,0,0
25.4,35,51,1,81,26.5,2,1,0,0,0,0
44.7,31.8,77,3,60,11.6,2,1,1,0,0,1
14.5,40.1,54,20,56,6.5,2,1,0,1,1,0
1441,31.7,576,9,49,5,2,1,1,1,1,1
38.7,37.4,58,27,87,16.2,2,1,1,1,0,1
41.6,41.3,34,8,52,6.7,2,1,1,0,0,1
2417,35.8,40,9,59,5,2,1,1,1,0,1
1471,37.1,94,8,47,1,2,1,0,0,0,0
41.5,29.3,30,27,41,22.1,2,1,1,0,0,1
49.6,42.3,40,26,36,35.7,2,1,1,0,0,1
33.3,26.6,92,14,74,46,2,1,1,1,0,1
30.2,41.9,40,3,41,21,2,1,1,1,0,1
22,29.2,30,19,60,12.3,2,1,1,1,0,1
446,34.7,1500,24,57,4,2,1,0,1,1,0
362,38.2,110,5,86,2,2,1,0,1,0,0
1270,41,347,80,46,3,2,1,1,1,1,1
35.4,35.2,62,85,63,16.2,2,1,1,0,0,1
31.6,33.6,88,95,62,35,2,1,1,1,0,1
43.2,40.9,95,89,96,16.2,2,1,1,0,0,1
867,38.4,23,87,34,2,2,1,1,1,0,1
33.3,27.1,46,95,47,21.7,2,1,1,0,0,1
37.7,29.3,73,90,83,10.5,2,1,1,1,0,1
2003,36.7,77,90,88,6,2,1,0,1,1,0
752,27.5,161,85,56,2,2,1,1,1,0,1
30.9,27.1,52,86,88,12.4,2,1,1,1,0,1
37.5,31.4,44,88,88,21.7,2,1,1,0,0,1
48.5,31.1,53,89,94,25.2,2,1,1,1,0,1
34.9,25.3,68,81,50,30.9,2,1,0,0,0,0
36.5,41.3,46,81,98,32.9,2,1,0,1,1,0
28.2,40.4,40,96,70,26.2,2,1,0,1,0,0
44.7,29,41,84,90,28.9,2,1,1,0,0,1
1158,33.4,220,99,54,5,2,1,1,1,1,1
46.4,27.3,65,91,77,21.7,2,1,1,1,0,1
34.9,35.2,50,98,31,16.2,2,1,1,1,0,1
589,32.8,191,84,69,1,2,1,1,1,0,1
39.1,35,65,91,33,14.6,2,1,1,1,0,1
878,39.9,678,89,42,1,2,1,0,0,0,0
30.3,44.8,37,85,77,12.9,2,1,1,0,0,1
941,29.4,72,94,35,6,2,1,1,1,1,1
24.8,38.6,40,100,36,40,2,1,0,0,0,0
42,38.6,43,87,67,20.5,2,1,1,1,1,1
34.8,41.3,92,90,61,30,2,1,0,0,0,0
33.8,37.6,95,84,41,5.6,2,1,0,1,1,0
10.4,38.6,67,87,88,24,2,1,0,0,1,0
20,42.8,95,85,51,14.5,2,1,0,0,0,0
14.6,35.6,30,99,70,11.2,2,1,1,0,1,1
1009,41.9,1147,90,34,5,2,1,0,1,1,0
28.8,26.1,30,85,59,45.5,2,1,1,0,0,1
16.9,44.5,30,98,78,18.4,2,1,0,0,0,0
31.5,39,95,91,82,16.9,2,1,1,1,0,1
40.4,31.7,80,86,55,68,2,1,0,0,1,0
24,44.9,80,92,45,17.8,5,1,1,1,0,1
37.3,40,70,94,44,48,5,1,0,0,0,0
15.6,33.8,36,91,61,28.6,5,1,0,0,0,0
26.5,32.6,40,96,88,13.1,5,1,1,1,0,1
1846,34.6,544,81,94,1,5,1,1,1,0,1
29.8,30.7,64,89,48,30,5,1,1,1,0,1
24,44.6,35,95,51,40,5,1,0,0,0,0
41.5,39.8,40,87,70,14.3,5,1,0,0,0,0
1511,29.8,206,91,54,4,5,1,0,0,0,0
43.8,32.6,55,95,86,51.3,5,1,0,0,0,0
31.9,26.8,42,94,88,9.8,5,1,1,1,0,1
41.4,41.2,61,83,61,31.2,5,1,1,0,0,1
49,25.5,60,92,98,23.2,5,1,0,0,0,0
26,25.4,39,87,34,15.9,5,1,0,0,0,0
1494,43.4,50,83,34,3,5,1,1,1,1,1
19.3,34.9,34,85,51,13.7,5,1,1,0,1,1
34.7,26.3,77,82,91,14.7,5,1,1,0,0,1
1222,43,104,99,33,1,5,1,1,1,1,1
32.4,36.6,95,93,46,39,5,1,0,0,0,0
1157,40,19,87,40,4,5,1,1,1,1,1
43.4,27.8,40,91,77,41.1,5,1,1,1,0,1
36.2,43.3,93,81,93,17.4,5,1,0,1,0,0
23,40.9,39,97,91,10.3,5,1,1,0,0,1
2224,29.3,230,87,69,5,5,1,0,1,1,0
44.5,44.9,95,88,33,19.6,5,1,1,1,0,1
1345,31.9,1500,94,64,2,5,1,0,0,0,0
2252,44.3,626,82,68,4,5,1,1,1,0,1
1623,38.9,190,93,87,5,5,1,1,1,0,1
42.7,31.2,81,83,75,32.3,5,1,1,1,0,1
2348,28.2,419,85,37,5,5,1,1,0,0,1
43.6,32,40,92,80,19.5,5,1,1,1,0,1
31.1,35,40,95,56,14.3,5,1,1,1,1,1
19.1,26.6,68,98,78,20,5,1,0,0,0,0
42.9,26.4,68,85,89,14.7,5,1,1,1,0,1
42.8,34.3,50,88,59,38.3,5,1,0,0,1,0
25.4,38.2,88,96,55,19.8,5,1,0,1,0,0
1749,25.5,505,87,56,3,5,1,1,1,1,1
33.1,28.9,40,98,78,12.9,5,1,1,1,0,1
34.7,29.3,88,91,44,14,5,1,1,1,1,1
43.3,43.7,40,89,76,40,5,1,1,1,1,1
31.1,28.4,83,92,61,10.7,5,1,0,0,0,0
45.4,37.2,86,95,64,14.2,5,1,0,1,0,0
508,28.8,578,86,70,5,5,1,0,0,0,0
16,37,30,87,36,16.4,5,1,0,0,0,0
39.5,32.9,43,81,52,21,5,1,1,0,0,1
14,27.4,30,98,36,9.3,5,1,1,1,1,1
22.1,36.2,47,99,34,38.7,5,1,0,1,0,0
47.9,44.1,40,90,86,19.6,5,1,0,1,0,0
564,31.8,124,86,76,4,5,1,0,0,0,0
1501,35.1,484,93,51,4,5,1,0,1,1,0
24.3,29.6,40,99,52,22.9,5,1,0,0,0,0
35.7,25.2,53,93,51,51.4,5,1,1,1,0,1
586,33.6,359,90,56,3,5,1,0,0,0,0
560,34.6,152,98,33,1,5,1,1,1,1,1
809,43.3,239,84,63,4,5,1,1,1,1,1
45.9,39.5,56,80,80,32.3,5,1,1,0,0,1
17.5,32.6,30,84,37,12,5,1,1,1,0,1
36.7,26.4,90,96,34,13.5,5,1,1,1,0,1
43.8,41.3,42,82,85,18,5,1,1,1,0,1
29.5,43.2,42,100,75,6.2,5,1,0,0,0,0
1627,26.3,144,88,38,1,5,1,1,1,1,1
17.5,32.8,30,89,44,15.3,5,1,0,0,0,0
43.9,26.4,55,98,80,31.4,5,1,1,0,0,1
35.1,32.3,74,95,74,21.3,5,1,1,1,0,1
29.8,32.9,71,95,39,12.7,5,1,1,0,0,1
345,26.3,199,92,50,3,5,1,1,1,0,1
38.1,33.4,62,92,90,14.8,5,1,1,1,0,1
36,39.3,78,82,54,17.5,5,1,0,0,0,0
15.6,43.9,40,88,92,29.1,5,1,0,0,0,0
2484,26.4,692,100,96,5,5,1,0,1,0,0
784,25.5,43,96,62,1,5,1,0,1,1,0
39.4,44.8,79,92,56,25.4,5,1,1,1,0,1
40.6,42.3,47,84,54,18.4,5,1,1,0,1,1
36.4,39.2,67,96,39,32.7,5,1,1,1,0,1
520,3.5,600,60,157,3,5,1,1,1,1,1
510,3.2,550,55,247,3,3,1,1,1,1,1
632,28,320,45,241,3,1,1,1,1,1,1
587,32,480,78,222,2,5,1,1,1,1,1
715,41,150,35,226,3,3,1,1,1,1,1
698,38,170,32,150,3,3,1,1,1,1,1
715,41,150,35,141,3,3,1,1,1,1,1
698,38,170,32,219,3,3,1,1,1,1,1
543,25,820,15,228,4,1,1,1,1,1,1
812,45,90,18,183,2,2,1,1,1,1,1
521,22,950,60,196,3,5,1,1,1,1,1
1050,39,210,82,127,4,3,1,1,1,1,1
648,31,350,50,125,3,1,1,1,1,1,1
732,36,420,65,109,2,2,1,1,1,1,1
785,43,110,22,103,2,2,1,1,1,1,1
924,47,60,28,238,3,3,1,1,1,1,1
576,27,780,55,248,4,5,1,1,1,1,1
498,19,1050,40,158,2,1,1,1,1,1,1
535,4,650,65,115,4,2,1,1,1,1,1
462,17,1250,70,206,5,1,1,1,1,1,1
854,40,200,75,197,3,3,1,1,1,1,1
680,35,180,65,163,3,4,1,1,1,1,1
675,34,190,63,163,3,4,1,1,1,1,1
685,36,175,67,240,3,4,1,1,1,1,1
690,35,185,66,243,3,4,1,1,1,1,1
680,35,180,65,230,3,4,1,1,1,1,1
675,34,190,63,127,3,4,1,1,1,1,1
685,36,175,67,185,3,4,1,1,1,1,1
690,35,185,66,211,3,4,1,1,1,1,1
680,35,180,65,222,3,4,1,1,1,1,1
675,34,190,63,125,3,4,1,1,1,1,1
685,36,175,67,229,3,4,1,1,1,1,1
690,35,185,66,216,2,4,1,1,1,1,1
720,38,150,60,140,2,3,1,1,1,1,1
725,37,152,61,203,3,3,1,1,1,1,1
740,39,140,58,117,3,3,1,1,1,1,1
735,40,145,60,243,3,3,1,1,1,1,1
738,39,142,59,108,3,3,1,1,1,1,1
740,39,140,58,209,3,3,1,1,1,1,1
735,40,145,60,187,3,3,1,1,1,1,1
738,39,142,59,209,2,3,1,1,1,1,1
590,28,800,50,116,5,5,1,1,1,1,1
1120,42,100,85,137,4,3,1,1,1,1,1
1250,48,50,30,108,3,0,1,1,1,1,1
980,37,130,80,139,2,3,1,1,1,1,1
620,26,850,55,120,3,5,1,1,1,1,1
680,35,180,65,157,3,4,1,1,1,1,1
675,34,190,63,187,3,4,1,1,1,1,1
685,36,175,67,197,3,4,1,1,1,1,1
690,35,185,66,150,3,4,1,1,1,1,1
682,34,188,64,186,5,4,1,1,1,1,1
980,39,120,80,145,4,3,1,1,1,1,1
850,36,160,72,194,3,4,1,1,1,1,1
890,36,140,70,208,4,4,1,1,1,1,1
870,35,145,68,181,5,4,1,1,1,1,1
830,33,160,65,181,3,4,1,1,1,1,1
810,32,170,63,132,3,4,1,1,1,1,1
805,31,175,62,221,4,4,1,1,1,1,1
795,30,180,60,198,2,4,1,1,1,1,1
755,39,155,61,108,3,3,1,1,1,1,1
765,38,148,59,201,4,3,1,1,1,1,1
1100,43,110,83,202,2,3,1,1,1,1,1
610,27,820,52,184,2,5,1,1,1,1,1
530,23,980,45,239,2,1,1,1,1,1,1
605,26,810,53,169,2,5,1,1,1,1,1
720,38,150,60,146,2,3,1,1,1,1,1
725,37,152,61,233,5,3,1,1,1,1,1
940,41,120,82,187,4,3,1,1,1,1,1
880,39,140,78,210,4,3,1,1,1,1,1
885,40,135,79,145,3,3,1,1,1,1,1
920,42,125,81,106,2,3,1,1,1,1,1
580,29,780,57,116,5,5,1,1,1,1,1
1020,44,80,35,219,6,0,1,1,1,1,1
1150,46,70,32,199,3,0,1,0,1,1,1
480,20,1100,68,122,3,1,1,0,1,1,1
740,39,140,58,119,3,3,1,0,1,1,1
735,40,145,60,221,3,3,1,0,1,1,1
738,39,142,59,139,2,3,1,0,1,1,1
695,36,182,65,162,2,4,1,0,1,1,1
750,38,149,60,174,2,3,1,0,1,1,1
700,35,178,66,120,5,4,1,0,1,1,1
850,34,155,71,232,6,4,1,0,1,1,1
1280,49,45,28,189,5,0,1,0,1,1,1
1220,47,55,31,164,3,0,1,0,1,1,1
580,24,900,45,101,3,1,1,0,1,1,1
720,30,650,62,230,2,1,1,0,1,1,1
550,22,950,48,162,2,1,1,0,1,1,1
545,21,960,47,110,4,1,1,0,1,1,1
790,32,540,76,244,4,1,1,0,1,1,1
780,31,550,75,170,3,1,1,0,1,1,1
670,29,700,60,190,2,1,1,0,1,1,1
530,23,1000,42,173,3,1,1,0,1,1,1
620,26,750,50,247,3,1,1,0,1,1,1
700,28,680,58,207,4,1,1,0,1,1,1
770,30,560,74,160,5,1,1,0,1,1,1
800,33,520,77,209,2,1,1,0,1,1,1
510,20,1050,38,170,3,1,1,0,1,1,1
560,25,920,46,226,3,1,1,0,1,1,1
640,27,720,52,234,2,1,1,0,1,1,1
540,22,980,43,215,2,1,1,0,1,1,1
570,24,900,45,145,2,1,1,0,1,1,1
575,25,890,46,157,3,1,1,0,1,1,1
590,26,850,49,241,3,1,1,0,1,1,1
555,23,930,44,248,3,1,1,0,1,1,1
615,25,760,51,158,4,1,1,0,1,1,1
830,35,450,70,219,2,3,1,0,1,1,1
520,21,1020,36,153,2,1,1,0,1,1,1
500,19,1100,40,134,3,1,1,0,1,1,1
535,22,970,41,135,3,1,1,0,1,1,1
725,31,640,61,214,4,1,1,0,1,1,1
740,33,580,68,211,4,1,1,0,1,1,1
710,29,660,59,105,3,1,1,0,1,1,1
600,26,830,53,176,2,5,1,0,1,1,1
590,25,840,52,127,3,5,1,0,1,1,1
605,27,820,54,148,2,5,1,0,1,1,1
545,22,960,47,139,2,1,1,0,1,1,1
560,24,940,48,194,4,1,1,0,1,1,1
795,32,530,76,185,4,1,1,0,1,1,1
785,31,545,75,153,5,1,1,0,1,1,1
775,30,560,73,177,5,1,1,0,1,1,1
810,34,510,78,118,4,1,1,0,1,1,1
760,29,570,72,133,5,1,1,0,1,1,1
550,4.5,700,70,111,3,3,1,0,1,1,1
525,3.8,580,58,197,5,1,1,0,1,1,1
540,4.2,620,62,248,5,2,1,0,1,1,1
740,35,200,70,110,5,3,1,0,1,1,1
880,37,170,79,184,2,3,1,0,1,1,1
620,28,780,55,205,2,1,1,0,1,1,1
920,40,150,81,102,5,3,1,0,1,1,1
850,37,180,80,156,5,3,1,0,1,1,1
860,38,175,81,198,4,3,1,0,1,1,1
480,18,1150,30,118,3,1,1,0,1,1,1
490,19,1120,32,239,3,1,1,0,1,1,1
850,37,180,80,126,3,3,1,0,1,1,1
860,38,175,81,217,3,3,1,0,1,1,1
740,35,200,70,184,3,3,1,0,1,1,1
920,41,130,70,194,3,0,1,0,1,1,1
915,40,135,71,191,3,0,1,0,1,1,1
918,41,132,70,168,3,0,1,0,1,1,1
920,41,130,70,142,2,0,1,0,1,1,1
915,40,135,71,112,3,0,1,0,1,1,1
918,41,132,70,213,2,0,1,0,1,1,1
670,31,650,65,133,3,5,1,0,1,1,1
500,17,1200,25,203,3,1,1,0,1,1,1
925,42,128,69,116,3,0,1,0,1,1,1
530,24,1000,42,118,3,1,1,0,1,1,1
920,41,130,70,216,4,0,1,0,1,1,1
915,40,135,71,156,3,0,1,0,1,1,1
918,41,132,70,246,4,0,1,0,1,1,1
710,33,600,62,215,4,5,1,0,1,1,1
780,36,220,75,188,4,3,1,0,1,1,1
650,30,700,58,175,4,5,1,0,1,1,1
720,34,580,64,213,5,5,1,0,1,1,1
715,33,590,63,127,2,5,1,0,1,1,1
720,34,580,64,244,3,5,1,0,1,1,1
715,33,590,63,111,4,5,1,0,1,1,1
750,35,240,77,200,3,3,1,0,1,1,1
580,26,850,51,127,3,1,1,0,1,1,1
590,12.5,42,46,213,2,1,1,0,1,1,1
680,30,670,56,234,4,5,1,0,1,1,1
720,33,600,63,226,4,5,1,0,1,1,1
640,28,720,54,133,4,5,1,0,1,1,1
700,32,650,60,208,4,5,1,0,1,1,1
660,29,690,57,237,4,5,1,0,1,1,1
690,31,660,59,245,4,5,1,0,1,1,1
695,32,655,60,104,5,5,1,0,1,1,1
710,33,620,62,132,4,5,1,0,1,1,1
705,32,630,61,155,4,5,1,0,1,1,1
710,33,620,62,168,4,5,1,0,1,1,1
705,32,630,61,155,3,5,1,0,1,1,1
730,34,590,64,159,3,5,1,0,1,1,1
725,34,600,63,201,4,5,1,0,1,1,1
680,30,670,56,129,4,5,1,0,1,1,1
695,31,665,59,104,2,5,1,0,1,1,1
715,33,610,62,226,2,5,1,0,1,1,1
708,32,615,61,175,2,5,1,0,1,1,1
702,31,640,60,114,2,5,1,0,1,1,1
728,35,595,65,191,2,5,1,0,1,1,1
650,28,710,55,198,2,5,1,0,1,1,1
590,25,900,48,199,3,1,1,0,1,1,1
595,26,890,49,220,4,1,1,0,1,1,1
590,25,900,48,227,5,1,1,0,1,1,1
595,26,890,49,205,3,1,1,0,1,1,1
610,27,800,53,115,3,5,1,0,1,1,1
635,29,750,56,137,4,5,1,0,1,1,1
725,34,595,64,154,4,5,1,0,1,1,1
750,36,500,70,104,4,3,1,0,1,1,1
570,24,920,45,143,3,1,1,0,1,1,1
670,30,680,58,187,2,5,1,0,1,1,1
630,28,770,54,150,2,5,1,0,1,1,1
713,33,618,62,117,2,5,1,0,1,1,1
687,31,662,60,213,3,5,1,0,1,1,1
510,20,1080,38,136,4,1,1,0,1,1,1
540,23,980,42,113,3,1,1,0,1,1,1
535,22,990,41,120,2,1,1,0,1,1,1
538,23,985,42,130,2,1,1,0,1,1,1
620,27,820,52,246,2,5,1,0,1,1,1
615,26,830,51,188,3,5,1,0,1,1,1
520,32,1100,25,226,3,1,1,0,1,1,1
505,31,1120,24,208,2,1,1,0,1,1,1
530,25,1050,35,211,4,1,1,0,1,1,1
515,30,1110,26,202,5,1,1,0,1,1,1
525,33,1080,23,115,4,1,1,0,1,1,1
518,31,1105,25,211,5,1,1,0,1,1,1
510,29,1130,27,110,3,1,1,0,1,1,1
545,24,965,43,218,2,1,1,0,1,1,1
890,30.2,75,82,231,9.5,3,1,0,1,1,1
790,26.8,60,65,210,8,3,1,0,1,1,1
710,22.5,40,58,187,7.2,1,1,0,1,1,1
760,24,70,68,181,8.5,3,1,0,1,1,1
1150,36,120,88,143,16,3,1,0,1,1,1
1200,42,140,92,162,18,3,1,0,1,1,1
1260,38,150,90,183,20,3,1,0,1,1,1
1320,45,160,94,121,19,3,1,0,1,1,1
1380,48,170,95,244,22,3,1,0,1,1,1
960,30,90,78,188,10,2,1,0,1,1,1
1020,32,100,82,115,9,2,1,0,1,1,1
1080,36,110,88,124,17,5,1,0,1,1,1
1070,35,105,87,160,16.5,5,1,0,1,1,1
1120,38,120,89,142,18,3,1,0,1,1,1
1020,30,95,81,197,9,2,1,0,1,1,1
1060,34,105,86,249,17,3,1,0,1,1,1
880,25,70,69,100,8,1,1,0,1,1,1
820,20,50,59,110,7,1,1,0,1,1,1
780,22,40,56,230,6.5,1,1,0,1,1,1
850,23,60,65,140,7.5,1,1,0,1,1,1
830,24,65,67,221,8,1,1,0,1,1,1
1050,35,110,87,239,16,3,1,0,1,1,1
980,30,90,80,126,10,3,1,0,1,1,1
880,25,60,65,189,8,1,1,0,1,1,1
650,18,30,50,103,7,1,1,0,1,1,1
680,22,40,60,171,8,2,1,0,1,1,1
630,16,25,45,231,6.5,1,1,0,1,1,1
720,24,60,68,187,9,3,1,0,1,1,1
690,20,45,59,203,7.5,2,1,0,1,1,1
750,26,70,70,165,10,3,1,0,1,1,1
730,25,65,69,228,9.5,2,1,0,1,1,1
710,23,60,67,239,9,2,1,0,1,1,1
680,20,50,58,135,8,1,1,0,1,1,1
800,28,80,75,219,11,3,1,0,1,1,1
750,25,70,70,152,10,3,1,0,1,1,1
720,22,60,65,151,9,2,1,0,1,1,1
760,26,80,70,223,9.5,5,1,0,1,1,1
800,30,90,76,148,10.5,5,1,0,1,1,1
770,27,80,72,210,10,5,1,0,1,1,1
740,24,70,68,245,9,2,1,0,1,1,1
750,25,75,69,209,9.5,5,1,0,1,1,1
680,22,60,65,239,8.5,1,1,0,1,1,1
660,20,55,60,142,8,1,1,0,1,1,1
650,18,50,55,195,7.5,1,1,0,1,1,1
670,21,55,60,191,8,1,1,0,1,1,1
640,19,45,55,212,7,1,1,0,1,1,1
630,17,40,50,195,6.5,1,1,0,1,1,1
620,16,35,48,139,6,1,1,0,1,1,1
580,15,40,45,245,6.5,1,1,0,1,1,1
560,12,35,40,220,6,1,1,0,1,1,1
920,32,100,85,204,14,3,1,0,1,1,1
880,30,90,82,150,13,3,1,0,1,1,1
850,28,85,80,185,12,3,1,0,1,1,1
820,26,80,78,158,11,2,1,0,1,1,1
790,24,70,75,185,10,2,1,0,1,1,1
770,25,75,76,211,10.5,3,1,0,1,1,1
740,22,65,70,189,9.5,2,1,0,1,1,1
720,20,60,65,216,9,1,1,0,1,1,1
700,19,55,62,214,8.5,1,1,0,1,1,1
680,18,50,60,180,8,2,1,0,1,1,1
870,29,80,78,181,10,2,1,0,1,1,1
840,27,75,75,221,9.5,2,1,0,1,1,1
790,24,65,68,121,8.5,2,1,0,1,1,1
770,23,60,65,170,8,2,1,0,1,1,1
740,21,55,62,228,7.5,2,1,0,1,1,1
550,10,40,42,181,6.5,1,1,0,1,1,1
540,9,35,40,204,6,1,1,0,1,1,1
530,8,30,38,158,5.5,1,1,0,1,1,1
520,7,25,35,121,5,1,1,0,1,1,1
560,11,45,45,231,7,1,1,0,1,1,1
620,16,50,55,109,8,1,1,0,1,1,1
1250,40,110,92,147,20,3,1,0,1,1,1
1230,38,105,90,159,19,3,1,0,1,1,1
1300,42,120,93,127,21,3,1,0,1,1,1
1280,41,115,92,209,20.5,3,1,0,1,1,1
1150,36,100,88,245,17,3,1,0,1,1,1
1120,35,95,85,148,16,3,1,0,1,1,1
1080,32,90,82,181,15,3,1,0,1,1,1
1050,30,85,80,249,14,3,1,0,1,1,1
580,12,40,45,165,7,3,1,0,1,1,1
600,10,45,48,225,7.5,3,1,0,1,1,1
590,9,40,46,106,7,1,1,0,1,1,1
610,11,50,50,214,8,1,1,0,1,1,1
570,8,35,43,184,6.5,1,1,0,1,1,1
560,7,30,40,109,6,1,1,0,1,1,1
550,6,25,38,217,5.5,1,1,0,1,1,1
540,5,20,35,196,5,1,1,0,1,1,1
530,12,35,42,177,6.5,1,1,0,1,1,1
620,15,50,55,137,8,1,1,0,1,1,1
590,10,40,46,225,7,1,1,0,1,1,1
570,9,35,43,117,6.5,1,1,0,1,1,1
600,14,45,50,196,7.5,1,1,0,1,1,1
580,11,40,47,193,7,1,1,0,1,1,1
560,10,35,45,130,6.5,1,1,0,1,1,1
1050,35,100,87,115,16,5,1,0,1,1,1
1020,33,95,85,136,15,5,1,0,1,1,1
1000,32,90,82,119,14,5,1,0,1,1,1
980,30,85,80,140,13,5,1,0,1,1,1
950,28,80,78,223,12,5,1,0,1,1,1
930,27,75,76,169,11.5,3,1,0,1,1,1
960,30,85,81,246,13,3,1,0,1,1,1
940,29,80,80,153,12.5,3,1,0,1,1,1
1000,33,95,86,230,15,3,1,0,1,1,1
970,31,90,83,121,14,3,1,0,1,1,1
920,26,75,77,132,11,3,1,0,1,1,1
930,27,80,78,171,11.5,3,1,0,1,1,1
1020,34,100,88,180,16,3,1,0,1,1,1
900,25,70,75,105,10,2,1,0,1,1,1
980,32,90,84,118,14.5,3,1,0,1,1,1
950,29,85,81,202,13,3,1,0,1,1,1
1050,36,105,89,244,17,3,1,0,1,1,1
1010,33,100,86,118,15.5,3,1,0,1,1,1
880,24,65,73,166,9.5,1,1,0,1,1,1
870,23,60,72,213,9,1,1,0,1,1,1
910,27,80,79,220,12,3,1,0,1,1,1
940,28,85,80,140,12.5,3,1,0,1,1,1
920,26,80,78,122,11.5,3,1,0,1,1,1
900,25,75,77,220,11,3,1,0,1,1,1
1080,37,110,90,170,18,3,1,0,1,1,1
1060,36,105,88,115,17,3,1,0,1,1,1
1040,35,100,87,163,16.5,3,1,0,1,1,1
1120,39,115,92,106,19,3,1,0,1,1,1
